ID,Name,Address,City,State,Postal Code,Latitude,Longitude,Phone,Today’s Hours
19824,Quinn Rental Services,801 Del Norte Blvd,Oxnard,CA,93030,34.2097,-119.12849,(805) 604-0200,Closed
20864,K&S Lawnmower Sales & Service,1722 Saviers Road,Oxnard,CA,93033,34.182267,-119.177193,(805) 483-2412,7:00am - 6:00pm
10983,Yama Lawn Mower Service,2868 E. Vineyard Ave,Oxnard,CA,93036,34.23813,-119.16808,(805) 485-4525,7:00am - 5:00pm
3131,A & M Lawnmower Shop,845 E. Harvard Blvd.,Santa Paula,CA,93060,34.34992,-119.06135,(805) 933-2015,8:00am - 5:00pm
28231,Ceron Bro's Lawnmower Shop,22413 12th St,Newhall,CA,91321,34.3842305,-118.52933567,(661) 287-9783,7:00am - 5:00pm
29753,Protech Lawnmower,27125 Sierra Hwy # 402,Canyon Country,CA,91351,34.407869,-118.462646,(661) 298-7233,7:00am - 5:00pm
26326,Ewing Irrigation - Santa Clarita,27726 Avenue Hopkins,Santa Clarita,CA,91355,34.432843,-118.573759,(661) 257-3600,6:30am - 5:00pm
15911,So Cal Turf & Tractor,30517 The Old Road,Castaic,CA,91384,34.472888,-118.616582,(661) 388-4799,7:00am - 5:00pm
17941,Kern Machinery Inc.,45223 23rd Street West,Lancaster,CA,93536,34.70543,-118.17215,(661) 948-8882,Closed
31449,Best Outdoor Power Inland LLC,9593 9th St,Rancho Cucamonga,CA,91730,34.0953335,-117.5957838,(909) 945-1375,7:00am - 5:00pm
8884,Upland Lawnmower,109 N. Campus Ave,Upland,CA,91786,34.094621,-117.64179033,(909) 949-2984,7:00am - 5:00pm
9423,Stotz Equipment - Montclair,4811 Brooks Street,Montclair,CA,91763,34.061015,-117.700268,(909) 626-8586,6:30am - 5:00pm
9467,A1 Power Equipment,15690 Foothill,Fontana,CA,92335,34.10722,-117.46279,(909) 427-8098,7:00am - 5:00pm
34178,Foothill Builder Mart,15825 Foothill Blvd,Fontana,CA,92335,34.1055628,-117.4597864,(909) 829-2929,7:00am - 7:00pm
14138,Larry's Lawnmower Shop,244 W. Holt Avenue,Pomona,CA,91768,34.062049,-117.753079,(909) 629-0990,7:00am - 5:00pm
25846,Chino Mower and Equipment,5497 Vine ST,Chino,CA,91710,34.00738,-117.68989,(909) 627-2384,7:00am - 4:00pm
29448,S&S Supplies & Solutions - Chino,13710 Ramona Ave,Chino,CA,91710,34.023644,-117.725756,(909) 627-0948,Closed
12267,La Verne Power Equipment,720 Arrow Hwy,La Verne,CA,91750,34.101487,-117.793123,(909) 596-2363,7:30am - 5:00pm
22764,Superior Lawnmower Center,17968 San Bernardino Avenue,Fontana,CA,92335,34.077879,-117.412562,(909) 829-3034,8:00am - 5:00pm
26648,PDQ Equipment,1451 Pomona Rd,Corona,CA,92882,33.88309,-117.59134,(951) 381-6800,Closed
23891,Act 1 Tool Repair & Supply,444 Sixth Street,Norco,CA,92860,33.9378,-117.53117,(951) 735-1184,Closed
31425,Ace Lawn Mower & Saw,385 E Grand Blvd,Corona,CA,92879,33.8765163,-117.558407,(951) 735-9980,7:30am - 5:00pm
11881,We-Do Equipment Repair & Suppl,1932 Elise Circle,Corona,CA,92879,33.8817,-117.52664,(951) 808-9167,6:00am - 5:00pm
30609,Ewing Irrigation - Corona,3940 N Mckinley St.,Corona,CA,92879,33.883236,-117.516244,(951) 372-9530,7:00am - 5:00pm
33247,Imperial Sprinkler Supply,1485 N. Manasswero St.,Anaheim,CA,92807,33.8635175,-117.8122669,(714) 792-2925,Closed
20180,Crown ACE Hardware,7351 Mission Blvd,Riverside,CA,92509,34.01257,-117.44421,(951) 681-2669,8:00am - 7:00pm
13249,Dan's Lawnmower Center,662 West Rialto Ave,Rialto,CA,92376,34.100192,-117.383248,(909) 875-0811,8:00am - 5:00pm
23971,Yo Fire Supplies,1591 South Lilac Ave,Bloomington,CA,92316,34.07251,-117.37784,(909) 746-0308,6:00am - 5:00pm
17635,Mason's Saw & Lawnmower,1712 Container Circle,Riverside,CA,92509,34.02301,-117.39048,(951) 784-8565,7:00am - 4:00pm
24577,Joe's Lawn Mower Supply,3834 Megginson Ln.,Riverside,CA,92503,33.914837,-117.457686,(951) 351-0043,Closed
21317,Mills Hardware,3936 Phelan Road,Phelan,CA,92371,34.42707,-117.575758,(760) 868-3335,7:30am - 7:30pm
14622,Alpine ACE Hardware,1347 Tavern Road,Alpine,CA,91901,32.83713,-116.776747,(619) 445-8100,7:00am - 7:00pm
33474,Jamul Ace Hardware,"13881 Campo Rd, A-7",Jamul,CA,91935,32.7172832,-116.8776423,(619) 669-0300,Closed
2047,A & B Saw and Lawnmowers,10830 Hwy 67,Lakeside,CA,92040,32.87385,-116.92496,(619) 443-0654,8:00am - 5:00pm
2045,Mason's Saw & Lawnmower,1222 Broadway,El Cajon,CA,92021,32.80844,-116.939121,(619) 442-9161,8:00am - 5:00pm
34095,Art's Lawnmower and Repairs LLC,9016 Rosedale Dr,Spring Valley,CA,91977,32.7364733,-117.0059053,(760) 759-4320,8:00am - 5:00pm
25772,Ransom Brothers Lumber & Supply Co.,532 B Street,Ramona,CA,92065,33.04643,-116.86229,(760) 789-0240,7:00am - 5:00pm
33562,San Carlos Ace Hardware,7375 Jackson St A-7,San Diego,CA,92119,32.8112871,-117.0382158,(619) 461-9700,7:00am - 7:00pm
21683,Western Mower & Engine,12823 Pomerado Rd,Poway,CA,92064,32.949621,-117.062167,(858) 748-2292,8:30am - 5:00pm
33482,Tierrasanta Ace Hardware,10615 Tierrasanta Blvd. Suite A,San Diego,CA,92124,32.8220191,-117.1018381,(858) 573-9600,Closed
2041,Clairemont Equipment Rtl,7651 Ronson Road,San Diego,CA,92111,32.82877,-117.15514,(858) 278-8351,6:30am - 5:30pm
25362,Pro Power,1011 Buenos Ave Ste A,San Diego,CA,92110,32.766899,-117.202002,(619) 276-2011,8:00am - 5:00pm
31610,Ewing Irrigation- San Diego,7151 Ronson Rd STE A,San Diego,CA,92111,32.8287048,-117.162117,(858) 576-9530,Closed
26292,Crown Ace Hardware,4615 Clairemont Drive,San Diego,CA,92117,32.82918,-117.20564,(858) 273-1608,7:00am - 7:00pm
14967,RDO Equipment Co.-Imperial,3275 Highway 86,Imperial,CA,92251,32.8882,-115.57239,(760) 355-4331,Closed
21668,A-OK Power Equipment,1671 S. Escondido Blvd.,Escondido,CA,92025,33.105,-117.07379,(760) 745-1728,7:00am - 5:00pm
34411,Meanley & Son Hardware,7756 Girard AVE,La Jolla,CA,92037,32.8445116,-117.2742229,(858) 454-6101,Closed
32600,Bingham Equipment Company,695 W. Main Street,Brawley,CA,92227,32.9802147,-115.5547162,(760) 344-4860,Closed
30246,Brawley ACE Hardware,415 W Main St,Brawley,CA,92227,32.980014,-115.548481,(760) 344-4440,Closed
30789,Fallbrook Ace Hardware,640 S. Main Ave,Fallbrook,CA,92028,33.3768415,-117.2511691,(760) 728-4265,Closed
20523,Nutrien Ag Solutions Inc.,1043 E Mission Avenue,Fallbrook,CA,92028,33.386861,-117.239648,(760) 728-1400,7:30am - 4:30pm
9405,"Cutters Source, Inc.",1959 Plaza Real,Oceanside,CA,92056,33.210552,-117.289223,(760) 726-8979,7:00am - 4:00pm
6544,Lawnmowers Plus Inc.,289 S. Pacific St,San Marcos,CA,92078,33.14165,-117.196815,(760) 744-6761,6:30am - 5:00pm
9462,"Powerland Equipment,Inc.",27943 Valley Center Rd,Valley Center,CA,92082,33.21771,-117.033,(760) 749-1271,8:00am - 5:00pm
34446,Ewing Irrigation San Marcos,849 E Rancheros DR,San Marcos,CA,92069,33.1382687,-117.1387299,(760) 489-1247,Closed
32904,Escondido Ace Hardware,940 W. El Norte Parkway,Escondido,CA,92026,33.1466338,-117.1037638,(306) 619-5758,Closed
17829,Stotz Equipment - Escondido,1830 W. Mission Rd.,Escondido,CA,92029,33.129887,-117.118918,(760) 737-2400,7:00am - 5:00pm
33559,Oceanside Ace Hardware - BER,263 S Coast Hwy,Oceanside,CA,92054,33.1929897,-117.3773924,(760) 231-1431,Closed
24277,Fischer Tool & Garden,1638 E. Valley Parkway,Escondido,CA,92027,33.13505,-117.05874,(760) 741-2296,Closed
26310,Coachella Ace,49211 Grapefruit Blvd,Coachella,CA,92236,33.690224,-116.184902,(760) 296-1278,8:00am - 7:00pm
17548,Stotz Equipment - Indio,45050 Golf Center Parkway,Indio,CA,92201,33.721903,-116.205259,(760) 775-1344,7:00am - 3:30pm
9439,Mowers Plus Inc,79141 Country Club Dr,Bermuda Dunes,CA,92203,33.751801,-116.281347,(760) 772-2153,7:00am - 4:00pm
28900,Ewing Irrigation - Carlsbad,6104 Avenida Encina Ste E,Carlsbad,CA,92011,33.117846,-117.321047,(760) 438-1911,7:00am - 5:00pm
20524,Nutrien Ag Solutions Inc.,28690 Las Haciendas,Temecula,CA,92590,33.50981,-117.156244,(951) 676-2990,7:30am - 4:30pm
28427,Hank's Hardware & Lumber,41740 Enterprise Cir S,Temecula,CA,92590,33.51705,-117.1666,(951) 676-4265,6:00am - 5:00pm
18443,Wildomar ACE Hardware Inc.,23881 Clinton Keith Road,Wildomar,CA,92595,33.594741,-117.241564,(951) 834-9075,7:00am - 7:00pm
32279,Capo Beach Equipment Rentals,34221 Doheny Park Rd,Capistrano Beach,CA,92624,33.4661745,-117.677897,(949) 240-4085,7:00am - 5:00pm
5567,United Rentals 567,33088 Calle Perfecto,San Juan Capistrano,CA,92675,33.48253683,-117.6726535,(949) 496-4783,Closed
14147,Village Hardware,54190 Hwy 243,Idyllwild,CA,92549,33.75399399,-116.70292664,(951) 659-4457,8:00am - 5:00pm
30520,Pro Equipment Inc,72374 Ramon Rd,Thousand Palms,CA,92276,33.8166303,-116.3994915,(760) 343-0209,7:00am - 4:00pm
26327,Ewing Irrigation - Cathedral City,68604 Ramon Rd,Cathedral City,CA,92234,33.816337,-116.465532,(760) 324-1846,7:00am - 5:00pm
25815,Yoshi Lawnmower Shop,652 S Williams Rd,Palm Springs,CA,92264,33.81305819,-116.49510062,(760) 778-4248,7:00am - 4:00pm
34484,Ace Hardware Palm Springs BER,1785 E Palm Canyon DR,Palm Springs,CA,92264,33.7999711,-116.5255468,(760) 322-1951,8:00am - 6:00pm
21741,Builders Supply,7054 Old Women Springs Road,Yucca Valley,CA,92284,34.125,-116.41528,(760) 365-1000,6:00am - 5:30pm
34179,Valle Vista Home Center,42951 E Florida Ave,Hemet,CA,92544,33.7471908,-116.9117725,(951) 927-2295,7:00am - 7:00pm
9463,Beaumont Lawnmower,625 Magnolia Ave,Beaumont,CA,92223,33.929712,-116.976003,(951) 845-4161,8:00am - 5:00pm
15159,Crown ACE Hardware,12157 5th Street,Yucaipa,CA,92399,34.03273,-117.05534,(909) 797-1166,7:00am - 8:00pm
2054,Al'S Kubota Tractor-Lawnm,687 N. San Jacinto,Hemet,CA,92543,33.757901,-116.959026,(951) 658-9471,8:00am - 5:00pm
3482,Wilbur's Power Equipment,1280 Crafton Avenue,Mentone,CA,92359,34.069133,-117.121211,(909) 794-2483,9:00am - 5:00pm
26073,Sunnymead Ace Hardware,24064 Sunnymead Blvd,Moreno Valley,CA,92553,33.93959,-117.24253,(951) 242-1246,8:00am - 6:00pm
6540,Empire Mowers Inc.,22410 Alessandro Blvd,Moreno Valley,CA,92553,33.91802,-117.27136,(951) 697-6688,8:00am - 5:00pm
35429,Riverside Ace Hardware,18845 Van Buren Blvd,Riverside,CA,92508,33.886808,-117.333842,(951) 789-0731,7:00am - 7:00pm
33487,MG Tools & Supplies,"1430 3rd Street, STE 1",Riverside,CA,92507,33.9810041,-117.3454849,(951) 965-4037,8:00am - 4:30pm
22918,Lucerne Valley Market & Hardware,32946 Hwy 18,Lucerne Valley,CA,92356,34.44058,-116.945216,(760) 248-7311,6:00am - 8:00pm
29201,Apple Valley Lawnmower,22393 Us Highway 18,Apple Valley,CA,92307,34.500703,-117.179014,(760) 240-3363,8:00am - 4:00pm
34046,Saddleback Hardware Store Inc,16921 E Ave O,Palmdale,CA,93591,34.6170155,-117.8277179,(661) 264-1178,8:00am - 6:00pm
33914,Hesperia Ace Hardware - BER+,17200 Main Street,Hesperia,CA,92345,34.4198197,-117.2873803,(760) 948-0983,7:30am - 7:00pm
14377,Hesperia Outdoor Power Equipme,17494 Main Street,Hesperia,CA,92345,34.419102,-117.281435,(760) 947-4673,7:00am - 4:00pm
25305,Karl's Hardware,27167 Twenty Mule Team Rd,Boron,CA,93516,34.999703,-117.646719,(760) 762-5022,9:00am - 5:00pm
23615,Lake Drive Hardware,23895 Lake Drive,Crestline,CA,92325,34.242908,-117.281965,(909) 338-1617,7:30am - 5:00pm
23606,Lake Drive Hardware,,Crestline,CA,92325,34.24299622,-117.28160095,(909) 338-1617,Closed
31355,Rim Forest Lumber and Hardware,26491 Pine Ave,Rimforest,CA,92378,34.2291466,-117.2256091,(909) 337-6262,7:00am - 5:00pm
23040,La Verne Power Equipment,1175 E Highland Ave,San Bernardino,CA,92404,34.13558,-117.26214,(909) 889-0425,8:00am - 5:00pm
23637,Trinity Equipment Inc.,2650 S. La Cadena Dr,Colton,CA,92324,34.02633,-117.33496,(909) 463-4886,7:00am - 5:00pm
9432,Fruit Growers Supply,3631 Center Street,Riverside,CA,92501,34.019766,-117.350901,(951) 369-9741,7:30am - 4:30pm
32311,Lawnmower Center,1690 Main Street,Riverside,CA,92501,34.0008498,-117.3639132,(951) 682-9753,7:30am - 5:00pm
21739,Lake Isabella True Value,6050 Lake Isabella Blvd,Lake Isabella,CA,93240,35.62378,-118.47409,(760) 379-4250,7:00am - 6:00pm
23575,Yoshi's Lawnmower Shop,3330 Mary Street,Riverside,CA,92506,33.94107417,-117.393566,(951) 684-0292,7:00am - 5:00pm
35569,Premier Ace Hardware,2790 Cabot Dr Ste 120,Corona,CA,92883,33.8118984,-117.5066509,(951) 277-7601,Closed
11880,Stauffer Lawn Equipment,32368 Mission Trail,Lake Elsinore,CA,92530,33.651536,-117.295742,(951) 674-1922,7:00am - 5:00pm
21989,Cal True Value 1,26100 Newport Road,Menifee,CA,92584,33.686136,-117.205176,(951) 301-9968,8:00am - 5:00pm
12545,Parkway Lawnmower Shop,9935 Muirlands Blvd.,Irvine,CA,92618,33.6414,-117.71637,(949) 855-4288,7:00am - 4:30pm
2052,Precision Power Equip & S,194 N. Ventura Ave.,Ventura,CA,93001,34.28326,-119.29974,(805) 643-9857,8:00am - 5:00pm
35069,Franklins Ace & Garden Center BER,1870 E Thompson Blvd,Ventura,CA,93001,34.2747508,-119.2733526,,Closed
9452,Green Thumb International,1899 S. Victoria Ave,Ventura,CA,93003,34.2569305,-119.2138397,(805) 642-8517,7:30am - 6:00pm
19851,Fruit Growers Supply,980 W. Telegraph Road,Santa Paula,CA,93060,34.337344,-119.089024,(805) 933-2723,7:30am - 4:30pm
33560,Tampa Hardware - BER,663 W Channel Islands Blvd,Port Hueneme,CA,93041,34.1769238,-119.217866,(805) 228-1147,Closed
24225,Miner's ACE Hardware-Santa Paula,568 W. Main Street,Santa Paula,CA,93060,34.345316,-119.082036,(805) 525-1346,8:00am - 8:00pm
2053,A-OK Power Equipment,14 N. Milpas Street,Santa Barbara,CA,93103,34.422144,-119.679246,(805) 963-3736,7:00am - 5:00pm
5008,A-OK Power Equipment,14 N. Milpas Street,Santa Barbara,CA,93103,34.422144,-119.679246,(805) 963-3736,7:00am - 4:00pm
28304,SB Home Improvement Center,415 E Gutierrez St,Santa Barbara,CA,93101,34.42092,-119.68952,(805) 963-7825,7:45am - 7:00pm
21873,"Agri Turf Supplies, Inc",2257 Las Positas Road,Santa Barbara,CA,93105,34.42741,-119.73632,(805) 569-2257,7:00am - 4:30pm
28525,Miner's Ace Hardware - Goleta,125 N Fairview Ave,Goleta,CA,93117,34.441112,-119.8334775,(805) 679-5185,Closed
22886,A-OK Power Equipment,321 Mcmurray Road,Buellton,CA,93427,34.61248,-120.18902,(805) 350-7900,Closed
2066,"Aceco Equipment Co., Inc.",1401 North O Street,Lompoc,CA,93436,34.66146,-120.46704,(805) 736-6511,7:00am - 5:00pm
30038,Oak Knolls Hardware,1155 E. Clark Ave,Santa Maria,CA,93455,34.865692,-120.417136,(805) 937-3536,8:00am - 6:00pm
9458,"Central City Tool Supply, Inc.",2230 S. Depot St. Unit C,Santa Maria,CA,93455,34.919224,-120.443042,(805) 614-9111,7:30am - 5:00pm
1946,Quinn Rental Services,830 W. Betteravia Road,Santa Maria,CA,93455,34.919896,-120.446486,(562) 463-4032,Closed
18347,Kern Machinery Inc.,310 High Street,Delano,CA,93215,35.759638,-119.244304,(661) 725-3841,7:00am - 5:00pm
17728,Lawrence Tractor Company,380 N Burnett Road,Tipton,CA,93272,36.06251,-119.31377,(559) 752-4251,7:00am - 5:00pm
25189,JSC Agricultural Supply,17216 County Line Road,Delano,CA,93215,35.79158,-119.18728,(661) 720-9725,6:30am - 4:30pm
32759,Granite Auto Parts,55 W. Sherwood Ave.,McFarland,CA,93250,35.6738238,-119.2274846,(559) 909-1405,Closed
22984,Golden Valley Orchard Supply,11221 Famoso Porterville Hwy,Delano,CA,93215,35.745705,-119.14252167,(661) 725-6489,6:30am - 5:00pm
9427,Quinn Rental Services,19810 S. Hosfield Drive,Tulare,CA,93274,36.14904,-119.32783,(559) 685-7444,Closed
6533,Morris Levin & Son,1816 South K Street,Tulare,CA,93274,36.18965,-119.34149,(559) 686-8665,6:30am - 6:00pm
1997,California Turf Equip & Supply,956 North J Street,Tulare,CA,93274,36.220498,-119.350494,(559) 688-2505,6:30am - 5:00pm
31508,Floyd's General Hardware Store,555 Walker St,Shafter,CA,93263,35.5031449,-119.2733978,(661) 324-4833,Closed
17527,Fruit Growers Supply,934 W. Scranton Avenue,Porterville,CA,93257,36.03785,-119.038496,(559) 781-4050,7:00am - 4:30pm
17729,Lawrence Tractor Company,9213 East 3rd Street,Hanford,CA,93230,36.32309,-119.62257,(559) 582-9002,7:00am - 5:00pm
20824,Riverdale Farm & Home Center,3371 W. Mt. Whitney,Riverdale,CA,93656,36.42982,-119.85897,(559) 867-4437,8:00am - 5:00pm
25133,Clevenger Mercantile,2342 W Tahoe St.,Caruthers,CA,93609,36.54224,-119.83381,(559) 864-3019,Closed
23795,Nelson's Ace Hardware - Selma,2051 High Street,Selma,CA,93662,36.569345,-119.61304,(559) 896-3404,8:00am - 6:00pm
30717,The Garden World,6837 W. Pershing Ave,Visalia,CA,93291,36.338812,-119.367057,(559) 651-3388,7:00am - 5:00pm
32791,Nelson's Ace Hardware - Visalia,2230 W. Walnut Ave,Visalia,CA,93277,36.3137721,-119.3156681,(559) 667-9260,8:00am - 7:00pm
35323,Dinuba Lumber Company Inc,441 W Tulare ST,Dinuba,CA,93618,36.5384527,-119.3944053,(559) 591-4485,7:00am - 5:00pm
20457,Nelson's Ace Hardware - Kingsburg,2125 10th Street,Kingsburg,CA,93631,36.59442,-119.45656,(559) 257-3880,8:00am - 6:00pm
34403,Maranatha Ace Hardware,7617 Felipe CT,Bakersfield,CA,93307,35.3504356,-118.919596,(661) 363-9638,7:00am - 6:00pm
15328,Kern Machinery Inc.,520 S. Mt Vernon,Bakersfield,CA,93307,35.350934,-118.969227,(661) 833-9900,7:00am - 5:00pm
26146,Floyd's General Hardware Store,2012 S Chester Ave,Bakersfield,CA,93304,35.33638,-119.01605,(661) 835-9168,8:00am - 5:00pm
8877,BSE Rents,6319 District Blvd,Bakersfield,CA,93313,35.3119,-119.07295,(661) 834-2700,7:00am - 5:00pm
30799,Ewing Irrigation - Bakersfield,4501 Ashe Rd,Bakersfield,CA,93313,35.3140181,-119.0749892,(661) 827-0130,6:30am - 5:00pm
32045,Karl's Hardware Tehachapi,20901 South St,Tehachapi,CA,93561,35.1227056,-118.4930928,(661) 822-6806,8:00am - 6:00pm
14015,BSE Rents,1919 Columbus St,Bakersfield,CA,93305,35.39695,-118.97124,(661) 322-7035,7:00am - 5:00pm
26147,Floyd's General Hardware Store,3650 Chester Ave,Bakersfield,CA,93301,35.39332,-119.01845,(661) 327-5105,Closed
30715,Baker Supplies and Repair,2913 Gibson St,Bakersfield,CA,93308,35.387674,-119.052447,(661) 370-5929,7:30am - 5:00pm
29357,Kern River Power Equipment,108 N. Chester Ave.,Bakersfield,CA,93308,35.405389,-119.020644,(661) 399-5783,7:00am - 5:00pm
34398,S&R Farm Supplies,944 Skyline BLVD,Avenal,CA,93204,36.0072335,-120.1224015,(559) 383-7001,8:30am - 5:30pm
23697,Coalinga Hardware,109 N 5th St,Coalinga,CA,93210,36.13892,-120.35976,(559) 935-2961,7:30am - 7:00pm
5038,Quinn Rental Services,1560 Ramada Drive,Paso Robles,CA,93446,35.593841,-120.694608,(805) 237-7700,Closed
30130,Outdoor Supply Hardware-Paso Robles,2005 Theatre Dr,Paso Robles,CA,93446,35.586577,-120.698729,(805) 296-1717,7:00am - 8:00pm
6555,C & N Tractors,2690 Ramada Dr,Paso Robles,CA,93446,35.57916,-120.695752,(805) 237-3855,8:00am - 5:00pm
3598,Mid Coast Mower & Saw,8710 El Camino Real,Atascadero,CA,93422,35.471974,-120.653799,(805) 466-2323,8:00am - 5:00pm
9422,BSE Rents,516 E. Tehachapi Blvd,Tehachapi,CA,93561,35.1309,-118.43996,(661) 822-4086,7:30am - 5:00pm
9425,Quinn Rental Services,2200 Pegasis Dr. Bldg B,Bakersfield,CA,93308,35.426176,-119.062494,(661) 588-8770,Closed
22990,Golden Valley Orchard Supply,9309 Enos Lane,Bakersfield,CA,93314,35.44356,-119.2528,(661) 746-6499,6:30am - 5:00pm
12795,Ace Hardware - Rosedale,10511 Rosedale Hwy,Bakersfield,CA,93312,35.382635,-119.119596,(661) 589-4400,8:00am - 6:00pm
27077,Weisenberger's Hardware Inc.,875 W Olive Ave,Porterville,CA,93257,36.0655,-119.03699,(559) 784-3292,7:00am - 5:30pm
26145,Exeter Mercantile Company,258 East Pine Street,Exeter,CA,93221,36.29622,-119.13978,(559) 592-2121,8:00am - 5:30pm
13312,Lawrence Tractor Company,2530 E Main Street,Visalia,CA,93292,36.328599,-119.263856,(559) 734-7406,7:00am - 5:00pm
4587,Jensen & Pilegard,2307 E. Main,Visalia,CA,93292,36.329538,-119.267353,(559) 732-4771,8:00am - 5:00pm
22196,CNC Electric & Outdoor Power,114 Bassett Street,King City,CA,93930,36.21341,-121.12376,(831) 385-3944,Closed
25660,King City Ace Hardware,600 Broadway St. Suite B,King City,CA,93930,36.21086,-121.13092,(831) 385-5898,7:00am - 6:00pm
17369,Kerman Farm Supply,1220 S. Madera,Kerman,CA,93630,36.717026,-120.059705,(559) 842-4242,7:00am - 6:00pm
13168,Fresno Equipment Company,4288 S. Bagley Ave,Fresno,CA,93725,36.67359,-119.73354,(559) 486-8020,7:30am - 5:00pm
8878,Alert-O-Lite,2436 Foundry Park Ave,Fresno,CA,93706,36.712464,-119.777614,(559) 486-4570,6:00am - 5:30pm
21145,Golden Valley ACE Hardware,975 E. Manning,Reedley,CA,93654,36.602872,-119.439381,(559) 743-7888,8:00am - 6:30pm
17981,Noble Outdoor Power Equip,2280 S. Meredith Lane,Santa Maria,CA,93455,34.9194575,-120.449873,(805) 349-1300,Closed
22983,zzz Karl's Hardware Mojave,2300 State Hwy 58,Mojave,CA,93501,35.047011,-118.170403,(661) 824-3422,8:00am - 6:00pm
2062,Noble Outdoor Power Equip,2935 S. Higuera,San Luis Obispo,CA,93401,35.26057,-120.668563,(805) 541-6090,8:00am - 5:00pm
14848,Miner's Ace Hardware-SLO,2034 Santa Barbara Avenue,San Luis Obispo,CA,93401,35.27,-120.66,(805) 543-2191,Closed
31092,Outdoor Supply Hardware-PB,825 Oak Park Blvd,Pismo Beach,CA,93449,35.1325281,-120.6080337,(805) 779-3066,7:00am - 8:00pm
29698,Arroyo Grande Home & Garden,1578 W Branch St,Arroyo Grande,CA,93420,35.13019884,-120.60467499,(805) 779-3086,8:00am - 6:00pm
20302,Miner's Ace Hardware-Grover Beach,1056 W. Grand Avenue,Grover Beach,CA,93433,35.120615,-120.618237,(805) 489-2931,7:00am - 7:00pm
22218,Miner's Ace Hardware-Arroyo Grande,186 Station Way,Arroyo Grande,CA,93420,35.120758,-120.580048,(805) 489-9100,Closed
22985,Miner's Los Osos ACE Hardware,1080 Los Osos Valley Road,Los Osos,CA,93402,35.311962,-120.830834,(805) 528-5255,Closed
14183,Miner's Ace Hardware-Nipomo,553 W. Tefft Street,Nipomo,CA,93444,35.035169,-120.485438,(805) 929-3223,7:00am - 7:00pm
15058,Miner's Ace Hardware-Atascadero,9370 El Camino,Atascadero,CA,93422,35.467237,-120.651311,(805) 466-0270,7:00am - 8:00pm
15057,Miner's Ace Hardware-Morro Bay,510 Atascadero Rd.,Morro Bay,CA,93442,35.381356,-120.851496,(805) 772-2233,7:00am - 7:00pm
20546,Karl's Hardware,2700 Diamond Street,Rosamond,CA,93560,34.860265,-118.163524,(661) 256-3985,8:00am - 6:00pm
22988,Karl's Hardware,2700 Diamond Street,Rosamond,CA,93560,34.860265,-118.163524,(661) 256-3985,8:00am - 6:00pm
6529,Coast Hardware,5028 Hwy 140,Mariposa,CA,95338,37.48492,-119.96492,(209) 966-2527,8:00am - 5:30pm
27928,Twain Harte Lumber & Hardware,22956 Twain Harte Drive,Twain Harte,CA,95383,38.03867,-120.22857,(209) 586-3571,7:00am - 5:00pm
30735,Nate's Saw & Mower,14691 Mono WY,Sonora,CA,95370,37.998506,-120.270226,(209) 533-3056,8:00am - 5:00pm
18430,"Ebbetts Pass Lumber Co., Inc.",981 Blagen Road,Arnold,CA,95223,38.256963,-120.348885,(209) 795-1331,7:00am - 6:00pm
21863,Foster ACE Hardware,5188 Hwy 49 North,Mariposa,CA,95338,37.49393167,-119.974265,(209) 966-2692,9:00am - 5:00pm
35502,Madera Ag Supply,2880 Falcon Dr,Madera,CA,93637,36.9915481,-120.1047033,(559) 665-2300,7:00am - 5:00pm
2711,Farmers Hardware & Supply,308 Trinity,Chowchilla,CA,93610,37.121349,-120.260491,(559) 665-2750,7:00am - 6:00pm
12762,zzz Teco Hardware,880 S. Pine St,Madera,CA,93637,36.944562,-120.074286,(559) 673-3504,7:00am - 5:00pm
27609,Ace Hardware of Northeast Fresno,1536 E Champlain Dr,Fresno,CA,93720,36.868827,-119.75601417,(559) 214-0079,7:00am - 8:00pm
34051,Fresno Ag Hardware,850 Herndon Ave #101,Clovis,CA,93616,36.8363251,-119.6984452,(559) 224-6441,8:00am - 7:00pm
25241,Clovis Ace Hardware,1890 Shaw Ave,Clovis,CA,93611,36.808037,-119.679182,(559) 325-6730,8:00am - 7:00pm
17461,Jensen & Pilegard,533 Clovis AVE,Clovis,CA,93612,36.823246,-119.700442,(559) 299-3161,8:00am - 5:00pm
31020,R.G Power,3663 N. Clovis Ave,Fresno,CA,93727,36.7835053,-119.7008644,(559) 292-8975,Closed
8879,Lens Lawnmower Service Inc.,5170 W. Shaw Ave,Fresno,CA,93722,36.80879,-119.88367,(559) 222-6849,8:00am - 5:30pm
34426,Cal-Pacific Supply Inc,1035 S Granada DR #A,Madera,CA,93637,36.944442,-120.090632,(559) 662-8681,7:00am - 5:00pm
1874,E.G. Babcock Co.,4491 N Blackstone Ave,Fresno,CA,93726,36.79931,-119.79084,(559) 229-3551,8:00am - 5:00pm
17462,Jensen & Pilegard,2510 Blackstone,Fresno,CA,93703,36.773502,-119.789942,(559) 222-3731,8:00am - 5:00pm
22586,Fresno Ag Hardware,4590 N. First Street,Fresno,CA,93726,36.80036,-119.77203,(559) 224-6441,7:00am - 7:00pm
14742,zzz Thomason Tractor Company,985 12th Street,Firebaugh,CA,93622,36.8547,-120.46253,(559) 659-2039,7:00am - 5:00pm
31884,Merced Auto And Truck,829 Martin Luther King Jr Way,Merced,CA,95341,37.2916219,-120.486031,(209) 723-0411,Closed
