Name,Address1,Address2,City,State,Zip,Phone,Latitude,Longitude,ToolType,Distance,URL
HOME DEPOT #6620,8000 FOLSOM BLVD.,,SACRAMENTO,CA,95826,(916) 381-3181,38.550155,-121.412399,"Power Tools, Outdoor Power Equipment, Tool Rental",48.237379622805506,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #2234,15930 DAM RD UNIT C,,Clearlake,CA,95422,(707) 995-5060,38.929381,-122.615979,Power Tools,25.924599299919773,https://www.tractorsupply.com/
HOME DEPOT #6966,2000 HOWE AVE,,SACRAMENTO,CA,95825,(916) 643-2098,38.602225,-121.415189,"Power Tools, Outdoor Power Equipment, Tool Rental",47.43068197101549,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
BLISS POWER LAWN EQUIPMENT,1715 FULTON AVE,,SACRAMENTO,CA,95825,(916) 483-1167,38.596659,-121.401657,Outdoor Power Equipment,47.43106731510059,https://www.blisspowerlawn.com/
HOME DEPOT #0652,2756  SUNRISE BLVD.,,RANCHO CORDOVA,CA,95670,(916) 852-0900,38.603498,-121.267731,"Power Tools, Outdoor Power Equipment, Tool Rental",44.59066108783309,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Hub - Rancho Cordova,2415 Mercantile Dr.,,Rancho Cordova,CA,95742,(916) 375-6600,38.612399,-121.255227,Power Tools,45.44754422393886,
HOME DEPOT #0650,6001 MADISON AVE.,,CARMICHAEL,CA,95608,(916) 344-9600,38.6609,-121.325288,"Power Tools, Outdoor Power Equipment, Tool Rental",46.936834344524875,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #1817,8139 WATT AVE,,Antelope,CA,95843,(916) 338-3656,38.717547,-121.393925,Power Tools,49.47353268038661,https://www.tractorsupply.com/
HOME DEPOT #6669,5859 ANTELOPE RD.,,SACRAMENTO,CA,95842,(916) 726-0620,38.705964,-121.327087,"Power Tools, Outdoor Power Equipment, Tool Rental",49.818111241754444,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
CITRUS HEIGHTS SAW & MOWER,7238 AUBURN BLVD,,CITRUS HEIGHTS,CA,95610,(916) 722-2825,38.697388,-121.289673,Outdoor Power Equipment,49.99649107159473,https://www.citrusheightsmower.com/
Tractor Supply Co. #162,1248 AIRPORT PARK BLVD,,Ukiah,CA,95482,(707) 462-3748,39.129815,-123.198871,Power Tools,46.65347904678605,https://www.tractorsupply.com/
HOME DEPOT #8408,350 N ORCHARD AVE.,,UKIAH,CA,95482,(707) 462-3009,39.151416,-123.199183,"Power Tools, Outdoor Power Equipment, Tool Rental",47.79091623020259,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #6688,10001 FAIRWAY DR.,,ROSEVILLE,CA,95678,(916) 787-0201,38.761345,-121.287847,"Power Tools, Outdoor Power Equipment, Tool Rental",48.93432515652888,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #6675,2675 E. BIDWELL ST.,,FOLSOM,CA,95630,(916) 983-0401,38.669387,-121.153697,"Power Tools, Outdoor Power Equipment, Tool Rental",47.911400966006916,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #0636,324 N. SUNRISE BLVD,,ROSEVILLE,CA,95661,(916) 782-9600,38.756038,-121.254531,"Power Tools, Outdoor Power Equipment, Tool Rental",49.3311017967353,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #1618,773 SOUTH STATE HWY 49,,Jackson,CA,95642,(209) 223-1507,38.340728,-120.767642,Power Tools,38.67476871330324,https://www.tractorsupply.com/
Tractor Supply Co. #2372,407 NORTH MAIN STREET,,Angels Camp,CA,95222,(209) 736-6727,38.085137,-120.56603,Power Tools,40.284993287071764,https://www.tractorsupply.com/
HOME DEPOT #1085,600 PLACERVILLE DR.,,PLACERVILLE,CA,95667,(530) 626-9751,38.732172,-120.823594,"Power Tools, Outdoor Power Equipment, Tool Rental",43.18622320662374,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #8597,11755 WILLOW CREEK DRIVE,,AUBURN,CA,95603,(530) 889-9810,38.923179,-121.066425,"Power Tools, Outdoor Power Equipment, Tool Rental",48.94819318252504,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #1584,3950 GRASS VALLEY HWY,,Auburn,CA,95602,(530) 889-2032,38.95635,-121.099614,Power Tools,49.95423592929342,https://www.tractorsupply.com/
Tractor Supply Co. #1960,811 NORTH HUMBOLDT AVE,,Willows,CA,95988,(530) 934-3439,39.52922,-122.213179,Power Tools,44.49316218993027,https://www.tractorsupply.com/
HOME DEPOT #8492,2650 MAIN STREET,,RED BLUFF,CA,96080,(530) 528-8579,40.164668,-122.361697,"Power Tools, Outdoor Power Equipment, Tool Rental",49.3678801548279,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HUMBOLDT FASTENERS,5100 VALLEY EAST BLVD.,,ARCATA,CA,95521,(707) 822-0209,40.901023,-124.081355,Power Tools,7.3602711772849965,
Tractor Supply Co. #2285,5251 MAD RIVER PKWY,,Arcata,CA,95521,(707) 822-2787,40.905411,-124.080217,Power Tools,7.661275448201246,https://www.tractorsupply.com/
Tractor Supply Co. #1795,1000 RIVER RANCH,,Fortuna,CA,95540,(707) 726-7864,40.583648,-124.155314,Power Tools,15.28342630818563,https://www.tractorsupply.com/
Tractor Supply Co. #2259,625 M ST,,Crescent City,CA,95531,(707) 464-2629,41.757303,-124.194437,Power Tools,10.077336437714774,https://www.tractorsupply.com/
HOME DEPOT #8524,520 US HIGHWAY 101 NORTH,,CRESCENT CITY,CA,95531,(707) 464-9463,41.755388,-124.195626,"Power Tools, Outdoor Power Equipment, Tool Rental",10.169949548432477,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
"GRANTS PASS POWER EQUIPMENT,LLC",407 B UNION AVE,,GRANTS PASS,OR,97527,(541) 479-7815,42.421735,-123.339294,Outdoor Power Equipment,43.85551471149674,https://grantspasspowerequipment.com/
HOME DEPOT #4034,111 NE MILL STREET,,GRANTS PASS,OR,97526,(541) 226-0114,42.4364,-123.317,"Power Tools, Outdoor Power Equipment, Tool Rental",45.327355044769064,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #2299,1427 NORTHEAST 7TH ST,,Grants Pass,OR,97526,(541) 474-4321,42.454129,-123.320061,Power Tools,46.27168178911879,https://www.tractorsupply.com/
Tractor Supply Co. #1874,1455 SOUTH MAIN ST,,Yreka,CA,96097,(530) 842-5465,41.712656,-122.642205,Power Tools,46.362463488933535,https://www.tractorsupply.com/
The Tool Shed,4076 Grass Valley Hwy.,  Suite K,Auburn,CA,95602,(530) 823-2012,38.95755,-121.101515,Power Tools,39.5104700890492,
HOME DEPOT #8571,1000 GROVELAND LANE,,LINCOLN,CA,95648,(916) 434-7337,38.923907,-121.312097,"Power Tools, Outdoor Power Equipment, Tool Rental",43.111310861949754,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HILLS FLAT LUMBER #5645,380 RAILROAD AVE.,,GRASS VALLEY,CA,95945,(530) 273-6171,39.222979,-121.049612,Power Tools,16.41055819444318,
B & C TRUE VALUE #08654-6,12032 NEVADA CITY HWY,,GRASS VALLEY,CA,95945,(530) 273-6105,39.238115,-121.036061,Power Tools,17.587721987240933,
Tractor Supply Co. #2276,120 YUBA RIVER COURT,,Grass Valley,CA,95945,(530) 477-7909,39.242259,-121.035005,Power Tools,17.87973042833599,https://www.tractorsupply.com/
HOME DEPOT #1019,1100 THARP ROAD,,YUBA CITY,CA,95993,(530) 755-1567,39.141635,-121.648604,"Power Tools, Outdoor Power Equipment, Tool Rental",30.758757713210247,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #726,990 THARP RD,,Yuba City,CA,95993,(530) 822-7722,39.140863,-121.65022,Power Tools,30.82246264118076,https://www.tractorsupply.com/
Tractor Supply Co. #734,2000 FEATHER RIVER BLVD,,Oroville,CA,95965,(530) 538-9552,39.502536,-121.572533,Power Tools,43.22865714727721,https://www.tractorsupply.com/
HOME DEPOT #8975,2150 3RD STREET,,OROVILLE,CA,95965,(530) 538-0521,39.520178,-121.571931,"Power Tools, Outdoor Power Equipment, Tool Rental",44.214349610594155,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
MPER,609 ENTLER AVE,  # 10,CHICO,CA,95928,,39.704,-121.794,Outdoor Power Equipment,49.9775520820263,
CHICO POWER EQUIPMENT INC,2795 ESPLANDE,,CHICO,CA,95973,(530) 893-3030,39.760587,-121.865884,Outdoor Power Equipment,42.308021447124574,
HOME DEPOT #6609,2580 NOTRE DAME BLVD.,,CHICO,CA,95928,(530) 342-0477,39.714556,-121.795383,"Power Tools, Outdoor Power Equipment, Tool Rental",37.76277740061385,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #793,2475 MARTIN LUTHER KING JR PKWY,,Chico,CA,95928,(530) 897-0669,39.717419,-121.806803,Power Tools,38.208092205046825,https://www.tractorsupply.com/
Tractor Supply Co. #2512,6600 CLARK RD,,PARADISE,CA,95969-3554,(530) 872-3010,39.775588,-121.590923,Power Tools,38.64145201764501,https://www.tractorsupply.com/
Tractor Supply Co. #744,249 SOUTH MAIN ST,,Red Bluff,CA,96080,(530) 528-8945,40.168412,-122.229814,Power Tools,37.36458454757355,https://www.tractorsupply.com/
Tractor Supply Co. #1905,142 ROBS WAY,,Susanville,CA,96130,(530) 257-1222,40.411617,-120.639492,Power Tools,42.646731114461225,https://www.tractorsupply.com/
Tractor Supply Co. #1915,1945 MARX WAY,,Anderson,CA,96007,(530) 378-1012,40.441775,-122.292029,Power Tools,48.554129932851744,https://www.tractorsupply.com/
REDDING FASTENERS,3721 ELECTRO WAY,,REDDING,CA,96002,,40.5298,-122.3,,8.734873795863853,
HOME DEPOT #6682,1200 CHURN CREEK RD.,,REDDING,CA,96003,(530) 222-1313,40.590645,-122.351435,"Power Tools, Outdoor Power Equipment, Tool Rental",5.466314088204059,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #1167,5450 MOUNTAIN VIEW DR,,Redding,CA,96003,(530) 242-6773,40.622718,-122.364722,Power Tools,5.643864930700854,https://www.tractorsupply.com/
HOME DEPOT #4019,6451 S. 6TH STREET,,KLAMATH FALLS,OR,97603,(541) 884-0075,42.203329,-121.708337,"Power Tools, Outdoor Power Equipment, Tool Rental",23.875045978511487,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #8557,3345 N PHOENIX ROAD,,PHOENIX,OR,97535,(541) 512-1458,42.284475,-122.817598,"Power Tools, Outdoor Power Equipment, Tool Rental",49.97112729501489,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
YAMASHIRO BLDG. SUPPLY,45-552 KAMEHAMEHA HWY,,KANEOHE,HI,96744,(808) 247-2175,21.445266,-157.835448,Power Tools,5.001126242733072,
WOODCRAFT,1311 KALANI ST #1D,,HONOLULU,HI,96817,(808) 841-9876,21.322544,-157.877669,Power Tools,5.779216951933812,
Hardware Hawaii,704 Mapunapuna St.,,Honolulu,HI,96819,(808) 831-3100,21.338768,-157.900618,Outdoor Power Equipment,4.492499881481214,
INDUSTRIAL HARDWARE HAWAII,701 PUULOA RD,,HONOLULU,HI,96819,(808) 839-9061,21.338198,-157.901049,"Power Tools, Outdoor Power Equipment",4.532639199151448,
 Honolulu CWallA,3345 Koapaka Street,,Honolulu,HI,96819,(808) 834-7680,21.336458,-157.916073,Power Tools,4.779317560148091,http://www.cwalla.com/
HOME DEPOT #1702,1021 KAMEHAMEHA HIGHWAY,,PEARL CITY,HI,96782,(808) 455-1200,21.395076,-157.974077,"Power Tools, Outdoor Power Equipment, Tool Rental",4.871662307413841,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Slim's Power Tools,1626 Republican Street,,Honolulu,HI,96819,(808) 841-0902,21.323604,-157.881755,"Power Tools, Outdoor Power Equipment",5.650443484861151,
HARDWARE HAWAII ACE #12020A,30 KIHAPAI ST.,,KAILUA,HI,96734,(808) 266-1133,21.395779,-157.744663,Power Tools,9.95446076166598,
HOME DEPOT #1706,4600 KAPOLEI PARKWAY,,KAPOLEI,HI,96707,(808) 674-6120,21.3295,-158.089,"Power Tools, Outdoor Power Equipment, Tool Rental",13.271419809041664,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #1705,4320 NUHOU STREET,,LIHUE-KAUAI,HI,96766,(808) 632-2740,21.963269,-159.376073,"Power Tools, Outdoor Power Equipment, Tool Rental",11.874440679482808,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HPM BUILDING SUPPLY,74-5511 LUHIA ST,,KAILUA-KONA,HI,96740,(808) 334-4200,19.649644,-156.002464,"Power Tools, Outdoor Power Equipment",26.043993706671365,http://www.hpmhawaii.com/
HOME DEPOT #1704,73-5598 OLOWALU ST,,KAILUA KONA,HI,96740,(808) 326-6013,19.690204,-156.017879,"Power Tools, Outdoor Power Equipment, Tool Rental",29.01550118808804,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #1703,100 PAKAULA STREET,,KAHULUI,HI,96732,(808) 893-7800,20.877,-156.457,"Power Tools, Outdoor Power Equipment, Tool Rental",14.155797452614065,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #4605,326 HANAMAU ST,,Kahului,HI,96732,(808) 873-0101,20.887056,-156.458084,Power Tools,14.229517837692493,https://www.tractorsupply.com/
Tractor Supply Co. #4604,199 KALANI KOA ST,,Hilo,HI,96720,(808) 959-3000,19.719826,-155.06526,Power Tools,13.65664932889861,https://www.tractorsupply.com/
HPM Building Supply,380 Kanoelehua Ave,,Hilo,HI,96720,(808) 935-0875,19.717248,-155.064906,"Power Tools, Outdoor Power Equipment",13.796214168886188,http://www.hpmhawaii.com/
Tractor Supply Co. #4632,111 E PUAINAKO ST,  # 0300J,Hilo,HI,96720,(808) 959-3000,19.697581,-155.063288,Power Tools,14.841471000740492,https://www.tractorsupply.com/
HOME DEPOT #8453,380 MAKAALA STREET,,HILO,HI,96720,(808) 920-8400,19.698327,-155.059277,"Power Tools, Outdoor Power Equipment, Tool Rental",14.982408279307949,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT RENTAL #1710,295 CHALAN PASAHERU,  ROUTE 10A,TAMUNING,GU,96913,(671) 648-0440,13.44276,144.769452,"Power Tools, Outdoor Power Equipment, Tool Rental",1.490949078885527,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
CHARLES H. DAY CO. INC.,11405 SE 37th Ave,,Milwaukie,OR,97222,(888) 697-8872,45.440662,-122.624849,Power Tools,16.419600263790255,
Aurora Outdoor Power,14785 Ehlen Rd NE,,Aurora,OR,97002,(503) 678-0263,45.233804,-122.757557,Outdoor Power Equipment,2.0848167825461146,http://www.auroraoutdoorpower.com/
DO IT BEST CORP,333 SOUTH WOODLAND,,WOODBURN,OR,97071,(503) 982-1227,45.150918,-122.886303,Power Tools,7.329957330702549,
HOME DEPOT #4015,20260 SW PACIFIC HWY,,SHERWOOD,OR,97140,(503) 925-8447,45.373361,-122.838472,"Power Tools, Outdoor Power Equipment, Tool Rental",9.568385526254826,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #2383,31130 SOUTH HIGHWAY 213,,Molalla,OR,97038,(503) 829-3388,45.154748,-122.603723,Power Tools,11.15563525796765,https://www.tractorsupply.com/
HOME DEPOT #4002,14800 SW SEQUOIA PARKWAY,,TIGARD,OR,97223,(503) 639-3500,45.411761,-122.746835,"Power Tools, Outdoor Power Equipment, Tool Rental",12.314141009550875,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
"FREEDOM WHOLESALE HARDWARE,INC",8195 SW HUNZIKER ROAD,,TIGARD,OR,97223,(503) 620-1573,45.428269,-122.759458,Power Tools,13.328090873691183,
HORIZON DISTRIBUTORS #635,8250 SW HUNZIKER RD,  #C,TIGARD,OR,97223,(503) 670-9949,45.428681,-122.761884,Outdoor Power Equipment,13.339373974884346,
HOME DEPOT #4017,2002 WASHINGTON STREET,,OREGON CITY,OR,97045,(503) 723-3181,45.36688,-122.593429,"Power Tools, Outdoor Power Equipment, Tool Rental",13.447677748325159,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
STANLEY HYDRAULIC TOOLS,3810 S.E. NAEF ROAD,,MILWAUKIE,OR,97267,(503) 659-5660,45.399533,-122.625107,Power Tools,14.059138932472727,
HOME DEPOT #4018,4401 SOUTHWEST 110TH AVE,,BEAVERTON,OR,97005,(503) 469-4242,45.491223,-122.803991,"Power Tools, Outdoor Power Equipment, Tool Rental",17.537041350093055,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4005,10000 SE 82ND AVENUE,,PORTLAND,OR,97266,(503) 788-1169,45.469522,-122.558461,"Power Tools, Outdoor Power Equipment, Tool Rental",19.87355394719251,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4040,9300 SE 82ND STREET,,PORTLAND,OR,97266,(503) 774-6342,45.469522,-122.558461,"Power Tools, Outdoor Power Equipment, Tool Rental",19.87355394719251,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4001,13700 NW SCIENCE PARK DRIVE,,PORTLAND,OR,97229,(503) 646-1525,45.525458,-122.81811,"Power Tools, Outdoor Power Equipment, Tool Rental",19.92341113385218,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4010,1950 SE MINTER BRIDGE RD.,,HILLSBORO,OR,97123,(503) 693-9090,45.505047,-122.962263,"Power Tools, Outdoor Power Equipment, Tool Rental",20.10292665460853,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4030,3021 CHERRY AVE. NE,,SALEM,OR,97301,(503) 587-7130,44.96611,-123.019475,"Power Tools, Outdoor Power Equipment, Tool Rental",21.62682510238143,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4013,10120 SE WASHINGTON STREET,,PORTLAND,OR,97216,(503) 261-8543,45.518245,-122.560296,"Power Tools, Outdoor Power Equipment, Tool Rental",22.63165513964475,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
PARR LUMBER COMPANY,5630 NE CENTURY BLVD,,HILLSBORO,OR,97124,(503) 614-2500,45.560647,-122.908892,Power Tools,22.955489923526475,
HOME DEPOT #4006,3795 HAGERS GROVE RD SE,,SALEM,OR,97317,(503) 581-9688,44.911231,-122.979033,"Power Tools, Outdoor Power Equipment, Tool Rental",24.215778072410522,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4007,1728 N. JANTZEN BEACH,,PORTLAND,OR,97217,(503) 289-9200,45.589805,-122.695622,"Power Tools, Outdoor Power Equipment, Tool Rental",24.876533441969116,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Parkrose Hardware,10625 NE Sandy Blvd,,Portland,OR,97220,(503) 256-3103,45.559495,-122.553527,Outdoor Power Equipment,25.273115914153493,
HOME DEPOT #4004,11633 NE GLEN WIDING DRIVE,,PORTLAND,OR,97220,(503) 252-0188,45.559386,-122.545242,"Power Tools, Outdoor Power Equipment, Tool Rental",25.459591528816137,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #2366,16325 CHAMPION WAY,,Sandy,OR,97055,(503) 668-2868,45.406051,-122.296266,Power Tools,27.125399328728314,https://www.tractorsupply.com/
HOME DEPOT #4014,25101 SE STARK ST.,,TROUTDALE,OR,97060,(503) 674-3944,45.519154,-122.405612,"Power Tools, Outdoor Power Equipment, Tool Rental",27.316052157375754,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4738,330 SE 192ND AVE.,,VANCOUVER,WA,98683,(360) 254-6289,45.616637,-122.476075,"Power Tools, Outdoor Power Equipment, Tool Rental",30.565707224383186,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
MCK TOOL & SUPPLY,6303 N.E. 63RD ST.,,VANCOUVER,WA,98661,(360) 699-4575,45.667796,-122.612314,Power Tools,31.112039557710627,
HOME DEPOT #4718,8601 NE ANDRESEN RD.,,VANCOUVER,WA,98665,(360) 253-3993,45.678519,-122.660675,"Power Tools, Outdoor Power Equipment, Tool Rental",31.231360071566314,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
A Plus Power Equipment,9504 NE 76th Street,,Vancouver,WA,98662,(360) 882-7748,45.678043,-122.575456,Outdoor Power Equipment,32.34783855184435,
NW Industrial Tool,10022 NE 72nd Ave,,Vancouver,WA,98686,(360) 953-8136,45.694532,-122.602344,"Power Tools, Outdoor Power Equipment",33.02137979058849,http://www.industrialtoolandsupply.com/makita-tools
Tractor Supply Co. #2478,1553 MONMOUTH INDEPENDENCE HWY,,Monmouth,OR,97361,(503) 751-1740,44.849989,-123.216447,Power Tools,33.66623899250978,https://www.tractorsupply.com/
Watkins Tractor dba Sunset Equipment,100 Port Avenue,,St Helens ,OR,97051,(503) 397-1012,45.850939,-122.827057,Outdoor Power Equipment,42.43746204044112,
HOME DEPOT #4009,"3500 SPICER RD., S.E.",,ALBANY,OR,97321,(541) 812-0808,44.6282,-123.058276,"Power Tools, Outdoor Power Equipment, Tool Rental",44.01464055221221,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4029,1780 NW FOUR ACRE PLACE,,CORVALLIS,OR,97330,(541) 758-9303,44.636015,-123.278011,"Power Tools, Outdoor Power Equipment, Tool Rental",47.747724939116644,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT LAWN & GARDEN #4029,1790 NW FOUR ACRE PLACE,,CORVALLIS,OR,97330,(541) 758-9303,44.636015,-123.278011,"Power Tools, Outdoor Power Equipment, Tool Rental",47.747724939116644,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #2078,2648 COWEEMAN PARK DR,,Kelso,WA,98626,(360) 636-7333,46.109104,-122.882936,Power Tools,41.884205075649085,https://www.tractorsupply.com/
WOOD LOGGING SUPPLY,702 INDUSTRIAL WAY,,LONGVIEW,WA,98632,(360) 577-8030,46.116473,-122.933362,Outdoor Power Equipment,42.51293765142536,
HOME DEPOT #4725,580 SEVENTH AVENUE,,LONGVIEW,WA,98632,(360) 578-1030,46.120515,-122.93362,"Power Tools, Outdoor Power Equipment, Tool Rental",42.79263386076405,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4026,3600 W 6TH STREET,,THE DALLES,OR,97058,(541) 296-3057,45.624252,-121.214148,"Power Tools, Outdoor Power Equipment, Tool Rental",43.121816055424496,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Englund Marine Supply,95 Hamburg Ave,,Astoria ,OR,97103,(503) 325-4341,46.185549,-123.860648,Power Tools,29.708179328714156,
HOME DEPOT #4023,1650 SE ENSIGN LANE,,WARRENTON,OR,97146,(503) 861-9999,46.121161,-123.914167,"Power Tools, Outdoor Power Equipment, Tool Rental",31.231895640985513,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
HOME DEPOT #4740,1701 NW LOUISIANA AVE,,CHEHALIS,WA,98532,(360) 748-2102,46.631228,-123.064633,"Power Tools, Outdoor Power Equipment, Tool Rental",40.99875049140563,https://www.homedepot.com/b/Tools/Makita/N-5yc1vZc1xyZyg?cm_sp=vanity-_-Makita-_-FEB20&storeSelection=
Tractor Supply Co. #1924,1050 NORTHWEST MARYLAND AVE ,  STE B,Chehalis,WA,98532,(360) 748-4327,46.670683,-122.978371,Power Tools,44.75748208528645,https://www.tractorsupply.com/
Tractor Supply Co. #2367,94622 HIGHWAY 99 EAST,,Junction City,OR,97448,(458) 217-0470,44.232083,-123.202866,Power Tools,46.81191034995766,https://www.tractorsupply.com/
Emerald Power Equipment,600 State Hwy 99,,Eugene ,OR,97402,(541) 688-1686,44.067538,-123.140829,Outdoor Power Equipment,40.28251223013606,
